ChpVrsNdx,NumWrd,bPilcrow,PText,RText,Footnote
791,22,0,"And it shall come to pass, that every soul, which will not hear that prophet, shall be destroyed from among the people.","And it shall come to pass, <i>that</i> every soul, which will not hear that prophet, shall be destroyed from among the people.",""
792,23,0,"Yea, and all the prophets from Samuel and those that follow after, as many as have spoken, have likewise foretold of these days.","Yea, and all the prophets from Samuel and those that follow after, as many as have spoken, have likewise foretold of these days.",""
793,33,0,"Ye are the children of the prophets, and of the covenant which God made with our fathers, saying unto Abraham, And in thy seed shall all the kindreds of the earth be blessed.","Ye are the children of the prophets, and of the covenant which God made with our fathers, saying unto Abraham, And in thy seed shall all the kindreds of the earth be blessed.",""
794,25,0,"Unto you first God, having raised up his Son Jesus, sent him to bless you, in turning away every one of you from his iniquities.","Unto you first God, having raised up his Son Jesus, sent him to bless you, in turning away every one of you from his iniquities.",""
1025,21,0,"And as they spake unto the people, the priests, and the captain of the temple, and the Sadducees, came upon them,","And as they spake unto the people, the priests, and the captain of the temple, and the Sadducees, came upon them,",""
1026,16,0,"Being grieved that they taught the people, and preached through Jesus the resurrection from the dead.","Being grieved that they taught the people, and preached through Jesus the resurrection from the dead.",""
1027,20,0,"And they laid hands on them, and put them in hold unto the next day: for it was now eventide.","And they laid hands on them, and put <i>them</i> in hold unto the next day: for it was now eventide.",""
1028,19,0,"Howbeit many of them which heard the word believed; and the number of the men was about five thousand.","Howbeit many of them which heard the word believed; and the number of the men was about five thousand.",""
1029,15,1,"And it came to pass on the morrow, that their rulers, and elders, and scribes,","¶And it came to pass on the morrow, that their rulers, and elders, and scribes,",""
1030,28,0,"And Annas the high priest, and Caiaphas, and John, and Alexander, and as many as were of the kindred of the high priest, were gathered together at Jerusalem.","And Annas the high priest, and Caiaphas, and John, and Alexander, and as many as were of the kindred of the high priest, were gathered together at Jerusalem.",""
1031,22,0,"And when they had set them in the midst, they asked, By what power, or by what name, have ye done this?","And when they had set them in the midst, they asked, By what power, or by what name, have ye done this?",""
1032,19,0,"Then Peter, filled with the Holy Ghost, said unto them, Ye rulers of the people, and elders of Israel,","Then Peter, filled with the Holy Ghost, said unto them, Ye rulers of the people, and elders of Israel,",""
1033,22,0,"If we this day be examined of the good deed done to the impotent man, by what means he is made whole;","If we this day be examined of the good deed done to the impotent man, by what means he is made whole;",""
1034,42,0,"Be it known unto you all, and to all the people of Israel, that by the name of Jesus Christ of Nazareth, whom ye crucified, whom God raised from the dead, even by him doth this man stand here before you whole.","Be it known unto you all, and to all the people of Israel, that by the name of Jesus Christ of Nazareth, whom ye crucified, whom God raised from the dead, <i>even</i> by him doth this man stand here before you whole.",""
1035,20,0,"This is the stone which was set at nought of you builders, which is become the head of the corner.","This is the stone which was set at nought of you builders, which is become the head of the corner.",""
1036,23,0,"Neither is there salvation in any other: for there is none other name under heaven given among men, whereby we must be saved.","Neither is there salvation in any other: for there is none other name under heaven given among men, whereby we must be saved.",""
1037,33,1,"Now when they saw the boldness of Peter and John, and perceived that they were unlearned and ignorant men, they marvelled; and they took knowledge of them, that they had been with Jesus.","¶Now when they saw the boldness of Peter and John, and perceived that they were unlearned and ignorant men, they marvelled; and they took knowledge of them, that they had been with Jesus.",""
1038,16,0,"And beholding the man which was healed standing with them, they could say nothing against it.","And beholding the man which was healed standing with them, they could say nothing against it.",""
1039,17,0,"But when they had commanded them to go aside out of the council, they conferred among themselves,","But when they had commanded them to go aside out of the council, they conferred among themselves,",""
1040,33,0,"Saying, What shall we do to these men? for that indeed a notable miracle hath been done by them is manifest to all them that dwell in Jerusalem; and we cannot deny it. ","Saying, What shall we do to these men? for that indeed a notable miracle hath been done by them <i>is</i> manifest to all them that dwell in Jerusalem; and we cannot deny <i>it</i>. ",""
1041,24,0,"But that it spread no further among the people, let us straitly threaten them, that they speak henceforth to no man in this name.","But that it spread no further among the people, let us straitly threaten them, that they speak henceforth to no man in this name.",""
1042,19,0,"And they called them, and commanded them not to speak at all nor teach in the name of Jesus.","And they called them, and commanded them not to speak at all nor teach in the name of Jesus.",""
1043,28,0,"But Peter and John answered and said unto them, Whether it be right in the sight of God to hearken unto you more than unto God, judge ye.","But Peter and John answered and said unto them, Whether it be right in the sight of God to hearken unto you more than unto God, judge ye.",""
1044,13,0,"For we cannot but speak the things which we have seen and heard.","For we cannot but speak the things which we have seen and heard.",""
1045,32,0,"So when they had further threatened them, they let them go, finding nothing how they might punish them, because of the people: for all men glorified God for that which was done.","So when they had further threatened them, they let them go, finding nothing how they might punish them, because of the people: for all <i>men</i> glorified God for that which was done.",""
1046,16,0,"For the man was above forty years old, on whom this miracle of healing was shewed.","For the man was above forty years old, on whom this miracle of healing was shewed.",""
1047,23,1,"And being let go, they went to their own company, and reported all that the chief priests and elders had said unto them.","¶And being let go, they went to their own company, and reported all that the chief priests and elders had said unto them.",""
1048,36,0,"And when they heard that, they lifted up their voice to God with one accord, and said, Lord, thou art God, which hast made heaven, and earth, and the sea, and all that in them is:","And when they heard that, they lifted up their voice to God with one accord, and said, Lord, thou <i>art</i> God, which hast made heaven, and earth, and the sea, and all that in them is:",""
1049,21,0,"Who by the mouth of thy servant David hast said, Why did the heathen rage, and the people imagine vain things?","Who by the mouth of thy servant David hast said, Why did the heathen rage, and the people imagine vain things?",""
1050,20,0,"The kings of the earth stood up, and the rulers were gathered together against the Lord, and against his Christ.","The kings of the earth stood up, and the rulers were gathered together against the Lord, and against his Christ.",""
1051,29,0,"For of a truth against thy holy child Jesus, whom thou hast anointed, both Herod, and Pontius Pilate, with the Gentiles, and the people of Israel, were gathered together,","For of a truth against thy holy child Jesus, whom thou hast anointed, both Herod, and Pontius Pilate, with the Gentiles, and the people of Israel, were gathered together,",""
1052,14,0,"For to do whatsoever thy hand and thy counsel determined before to be done.","For to do whatsoever thy hand and thy counsel determined before to be done.",""
1053,20,0,"And now, Lord, behold their threatenings: and grant unto thy servants, that with all boldness they may speak thy word,","And now, Lord, behold their threatenings: and grant unto thy servants, that with all boldness they may speak thy word,",""
1054,23,0,"By stretching forth thine hand to heal; and that signs and wonders may be done by the name of thy holy child Jesus.","By stretching forth thine hand to heal; and that signs and wonders may be done by the name of thy holy child Jesus.",""
1055,32,1,"And when they had prayed, the place was shaken where they were assembled together; and they were all filled with the Holy Ghost, and they spake the word of God with boldness.","¶And when they had prayed, the place was shaken where they were assembled together; and they were all filled with the Holy Ghost, and they spake the word of God with boldness.",""
1056,37,0,"And the multitude of them that believed were of one heart and of one soul: neither said any of them that ought of the things which he possessed was his own; but they had all things common.","And the multitude of them that believed were of one heart and of one soul: neither said any <i>of them</i> that ought of the things which he possessed was his own; but they had all things common.",""
1057,22,0,"And with great power gave the apostles witness of the resurrection of the Lord Jesus: and great grace was upon them all.","And with great power gave the apostles witness of the resurrection of the Lord Jesus: and great grace was upon them all.",""
1058,30,0,"Neither was there any among them that lacked: for as many as were possessors of lands or houses sold them, and brought the prices of the things that were sold,","Neither was there any among them that lacked: for as many as were possessors of lands or houses sold them, and brought the prices of the things that were sold,",""
1059,20,0,"And laid them down at the apostles' feet: and distribution was made unto every man according as he had need.","And laid <i>them</i> down at the apostles' feet: and distribution was made unto every man according as he had need.",""
1060,25,0,"And Joses, who by the apostles was surnamed Barnabas, (which is, being interpreted, The son of consolation,) a Levite, and of the country of Cyprus,","And Joses, who by the apostles was surnamed Barnabas, (which is, being interpreted, The son of consolation,) a Levite, <i>and</i> of the country of Cyprus,",""
1061,15,0,"Having land, sold it, and brought the money, and laid it at the apostles' feet.","Having land, sold <i>it</i>, and brought the money, and laid <i>it</i> at the apostles' feet.",""
1281,13,0,"But a certain man named Ananias, with Sapphira his wife, sold a possession,","But a certain man named Ananias, with Sapphira his wife, sold a possession,",""
1282,26,0,"And kept back part of the price, his wife also being privy to it, and brought a certain part, and laid it at the apostles' feet.","And kept back <i>part</i> of the price, his wife also being privy <i>to it</i>, and brought a certain part, and laid <i>it</i> at the apostles' feet.",""
1283,27,0,"But Peter said, Ananias, why hath Satan filled thine heart to lie to the Holy Ghost, and to keep back part of the price of the land?","But Peter said, Ananias, why hath Satan filled thine heart to lie to the Holy Ghost, and to keep back <i>part</i> of the price of the land?",""
1284,38,0,"Whiles it remained, was it not thine own? and after it was sold, was it not in thine own power? why hast thou conceived this thing in thine heart? thou hast not lied unto men, but unto God.","Whiles it remained, was it not thine own? and after it was sold, was it not in thine own power? why hast thou conceived this thing in thine heart? thou hast not lied unto men, but unto God.",""
1285,23,0,"And Ananias hearing these words fell down, and gave up the ghost: and great fear came on all them that heard these things.","And Ananias hearing these words fell down, and gave up the ghost: and great fear came on all them that heard these things.",""
1286,15,0,"And the young men arose, wound him up, and carried him out, and buried him. ","And the young men arose, wound him up, and carried <i>him</i> out, and buried <i>him</i>. ",""
1287,20,0,"And it was about the space of three hours after, when his wife, not knowing what was done, came in.","And it was about the space of three hours after, when his wife, not knowing what was done, came in.",""
1288,22,0,"And Peter answered unto her, Tell me whether ye sold the land for so much? And she said, Yea, for so much.","And Peter answered unto her, Tell me whether ye sold the land for so much? And she said, Yea, for so much.",""
1289,39,0,"Then Peter said unto her, How is it that ye have agreed together to tempt the Spirit of the Lord? behold, the feet of them which have buried thy husband are at the door, and shall carry thee out.","Then Peter said unto her, How is it that ye have agreed together to tempt the Spirit of the Lord? behold, the feet of them which have buried thy husband <i>are</i> at the door, and shall carry thee out.",""
1290,32,0,"Then fell she down straightway at his feet, and yielded up the ghost: and the young men came in, and found her dead, and, carrying her forth, buried her by her husband.","Then fell she down straightway at his feet, and yielded up the ghost: and the young men came in, and found her dead, and, carrying <i>her</i> forth, buried <i>her</i> by her husband.",""
1291,16,0,"And great fear came upon all the church, and upon as many as heard these things.","And great fear came upon all the church, and upon as many as heard these things.",""
