ChpVrsNdx,NumWrd,bPilcrow,PText,RText,Footnote
289,41,0,"And I knew him not: but he that sent me to baptize with water, the same said unto me, Upon whom thou shalt see the Spirit descending, and remaining on him, the same is he which baptizeth with the Holy Ghost.","And I knew him not: but he that sent me to baptize with water, the same said unto me, Upon whom thou shalt see the Spirit descending, and remaining on him, the same is he which baptizeth with the Holy Ghost.",""
290,13,0,"And I saw, and bare record that this is the Son of God.","And I saw, and bare record that this is the Son of God.",""
291,12,1,"Again the next day after John stood, and two of his disciples;","¶Again the next day after John stood, and two of his disciples;",""
292,14,0,"And looking upon Jesus as he walked, he saith, Behold the Lamb of God!","And looking upon Jesus as he walked, he saith, Behold the Lamb of God!",""
293,11,0,"And the two disciples heard him speak, and they followed Jesus.","And the two disciples heard him speak, and they followed Jesus.",""
294,29,0,"Then Jesus turned, and saw them following, and saith unto them, What seek ye? They said unto him, Rabbi, (which is to say, being interpreted, Master,) where dwellest thou?","Then Jesus turned, and saw them following, and saith unto them, <font color=""red""> What seek ye?</font>  They said unto him, Rabbi, (which is to say, being interpreted, Master,) where dwellest thou?",""
295,27,0,"He saith unto them, Come and see. They came and saw where he dwelt, and abode with him that day: for it was about the tenth hour.","He saith unto them, <font color=""red""> Come and see.</font>  They came and saw where he dwelt, and abode with him that day: for it was about the tenth hour.",""
296,16,0,"One of the two which heard John speak, and followed him, was Andrew, Simon Peter's brother.","One of the two which heard John <i>speak</i>, and followed him, was Andrew, Simon Peter's brother.",""
297,22,0,"He first findeth his own brother Simon, and saith unto him, We have found the Messias, which is, being interpreted, the Christ.","He first findeth his own brother Simon, and saith unto him, We have found the Messias, which is, being interpreted, the Christ.",""
298,31,0,"And he brought him to Jesus. And when Jesus beheld him, he said, Thou art Simon the son of Jona: thou shalt be called Cephas, which is by interpretation, A stone.","And he brought him to Jesus. And when Jesus beheld him, he said, <font color=""red""> Thou art Simon the son of Jona: thou shalt be called Cephas,</font>  which is by interpretation, A stone.",""
299,18,1,"The day following Jesus would go forth into Galilee, and findeth Philip, and saith unto him, Follow me.","¶The day following Jesus would go forth into Galilee, and findeth Philip, and saith unto him, <font color=""red""> Follow me.</font> ",""
300,11,0,"Now Philip was of Bethsaida, the city of Andrew and Peter.","Now Philip was of Bethsaida, the city of Andrew and Peter.",""
301,29,0,"Philip findeth Nathanael, and saith unto him, We have found him, of whom Moses in the law, and the prophets, did write, Jesus of Nazareth, the son of Joseph.","Philip findeth Nathanael, and saith unto him, We have found him, of whom Moses in the law, and the prophets, did write, Jesus of Nazareth, the son of Joseph.",""
302,21,0,"And Nathanael said unto him, Can there any good thing come out of Nazareth? Philip saith unto him, Come and see.","And Nathanael said unto him, Can there any good thing come out of Nazareth? Philip saith unto him, Come and see.",""
303,19,0,"Jesus saw Nathanael coming to him, and saith of him, Behold an Israelite indeed, in whom is no guile!","Jesus saw Nathanael coming to him, and saith of him, <font color=""red""> Behold an Israelite indeed, in whom is no guile!</font> ",""
304,29,0,"Nathanael saith unto him, Whence knowest thou me? Jesus answered and said unto him, Before that Philip called thee, when thou wast under the fig tree, I saw thee.","Nathanael saith unto him, Whence knowest thou me? Jesus answered and said unto him, <font color=""red""> Before that Philip called thee, when thou wast under the fig tree, I saw thee.</font> ",""
305,19,0,"Nathanael answered and saith unto him, Rabbi, thou art the Son of God; thou art the King of Israel.","Nathanael answered and saith unto him, Rabbi, thou art the Son of God; thou art the King of Israel.",""
306,27,0,"Jesus answered and said unto him, Because I said unto thee, I saw thee under the fig tree, believest thou? thou shalt see greater things than these.","Jesus answered and said unto him, <font color=""red""> Because I said unto thee, I saw thee under the fig tree, believest thou? thou shalt see greater things than these.</font> ",""
307,30,0,"And he saith unto him, Verily, verily, I say unto you, Hereafter ye shall see heaven open, and the angels of God ascending and descending upon the Son of man.","And he saith unto him, <font color=""red""> Verily, verily, I say unto you, Hereafter ye shall see heaven open, and the angels of God ascending and descending upon the Son of man.</font> ",""
513,19,0,"And the third day there was a marriage in Cana of Galilee; and the mother of Jesus was there:","And the third day there was a marriage in Cana of Galilee; and the mother of Jesus was there:",""
514,11,0,"And both Jesus was called, and his disciples, to the marriage.","And both Jesus was called, and his disciples, to the marriage.",""
515,16,0,"And when they wanted wine, the mother of Jesus saith unto him, They have no wine.","And when they wanted wine, the mother of Jesus saith unto him, They have no wine.",""
516,18,0,"Jesus saith unto her, Woman, what have I to do with thee? mine hour is not yet come.","Jesus saith unto her, <font color=""red""> Woman, what have I to do with thee? mine hour is not yet come.</font> ",""
517,13,0,"His mother saith unto the servants, Whatsoever he saith unto you, do it. ","His mother saith unto the servants, Whatsoever he saith unto you, do <i>it</i>. ",""
518,24,0,"And there were set there six waterpots of stone, after the manner of the purifying of the Jews, containing two or three firkins apiece.","And there were set there six waterpots of stone, after the manner of the purifying of the Jews, containing two or three firkins apiece.",""
519,17,0,"Jesus saith unto them, Fill the waterpots with water. And they filled them up to the brim.","Jesus saith unto them, <font color=""red""> Fill the waterpots with water.</font>  And they filled them up to the brim.",""
520,20,0,"And he saith unto them, Draw out now, and bear unto the governor of the feast. And they bare it. ","And he saith unto them, <font color=""red""> Draw out now, and bear unto the governor of the feast.</font>  And they bare <i>it</i>. ",""
521,36,0,"When the ruler of the feast had tasted the water that was made wine, and knew not whence it was: (but the servants which drew the water knew;) the governor of the feast called the bridegroom,","When the ruler of the feast had tasted the water that was made wine, and knew not whence it was: (but the servants which drew the water knew;) the governor of the feast called the bridegroom,",""
522,34,0,"And saith unto him, Every man at the beginning doth set forth good wine; and when men have well drunk, then that which is worse: but thou hast kept the good wine until now.","And saith unto him, Every man at the beginning doth set forth good wine; and when men have well drunk, then that which is worse: <i>but</i> thou hast kept the good wine until now.",""
523,21,0,"This beginning of miracles did Jesus in Cana of Galilee, and manifested forth his glory; and his disciples believed on him.","This beginning of miracles did Jesus in Cana of Galilee, and manifested forth his glory; and his disciples believed on him.",""
524,24,1,"After this he went down to Capernaum, he, and his mother, and his brethren, and his disciples: and they continued there not many days.","¶After this he went down to Capernaum, he, and his mother, and his brethren, and his disciples: and they continued there not many days.",""
525,13,1,"And the Jews' passover was at hand, and Jesus went up to Jerusalem,","¶And the Jews' passover was at hand, and Jesus went up to Jerusalem,",""
526,19,0,"And found in the temple those that sold oxen and sheep and doves, and the changers of money sitting:","And found in the temple those that sold oxen and sheep and doves, and the changers of money sitting:",""
527,34,0,"And when he had made a scourge of small cords, he drove them all out of the temple, and the sheep, and the oxen; and poured out the changers' money, and overthrew the tables;","And when he had made a scourge of small cords, he drove them all out of the temple, and the sheep, and the oxen; and poured out the changers' money, and overthrew the tables;",""
528,20,0,"And said unto them that sold doves, Take these things hence; make not my Father's house an house of merchandise.","And said unto them that sold doves, <font color=""red""> Take these things hence; make not my Father's house an house of merchandise.</font> ",""
529,17,0,"And his disciples remembered that it was written, The zeal of thine house hath eaten me up.","And his disciples remembered that it was written, The zeal of thine house hath eaten me up.",""
530,20,1,"Then answered the Jews and said unto him, What sign shewest thou unto us, seeing that thou doest these things?","¶Then answered the Jews and said unto him, What sign shewest thou unto us, seeing that thou doest these things?",""
531,18,0,"Jesus answered and said unto them, Destroy this temple, and in three days I will raise it up.","Jesus answered and said unto them, <font color=""red""> Destroy this temple, and in three days I will raise it up.</font> ",""
532,22,0,"Then said the Jews, Forty and six years was this temple in building, and wilt thou rear it up in three days?","Then said the Jews, Forty and six years was this temple in building, and wilt thou rear it up in three days?",""
533,9,0,"But he spake of the temple of his body.","But he spake of the temple of his body.",""
534,30,0,"When therefore he was risen from the dead, his disciples remembered that he had said this unto them; and they believed the scripture, and the word which Jesus had said.","When therefore he was risen from the dead, his disciples remembered that he had said this unto them; and they believed the scripture, and the word which Jesus had said.",""
535,26,1,"Now when he was in Jerusalem at the passover, in the feast day, many believed in his name, when they saw the miracles which he did.","¶Now when he was in Jerusalem at the passover, in the feast <i>day</i>, many believed in his name, when they saw the miracles which he did.",""
536,13,0,"But Jesus did not commit himself unto them, because he knew all men, ","But Jesus did not commit himself unto them, because he knew all <i>men</i>, ",""
537,16,0,"And needed not that any should testify of man: for he knew what was in man.","And needed not that any should testify of man: for he knew what was in man.",""
769,14,0,"There was a man of the Pharisees, named Nicodemus, a ruler of the Jews:","There was a man of the Pharisees, named Nicodemus, a ruler of the Jews:",""
770,37,0,"The same came to Jesus by night, and said unto him, Rabbi, we know that thou art a teacher come from God: for no man can do these miracles that thou doest, except God be with him.","The same came to Jesus by night, and said unto him, Rabbi, we know that thou art a teacher come from God: for no man can do these miracles that thou doest, except God be with him.",""
771,25,0,"Jesus answered and said unto him, Verily, verily, I say unto thee, Except a man be born again, he cannot see the kingdom of God.","Jesus answered and said unto him, <font color=""red""> Verily, verily, I say unto thee, Except a man be born again, he cannot see the kingdom of God.</font> ",""
772,27,0,"Nicodemus saith unto him, How can a man be born when he is old? can he enter the second time into his mother's womb, and be born?","Nicodemus saith unto him, How can a man be born when he is old? can he enter the second time into his mother's womb, and be born?",""
773,27,0,"Jesus answered, Verily, verily, I say unto thee, Except a man be born of water and of the Spirit, he cannot enter into the kingdom of God.","Jesus answered, <font color=""red""> Verily, verily, I say unto thee, Except a man be born of water and <i>of</i> the Spirit, he cannot enter into the kingdom of God.</font> ",""
774,19,0,"That which is born of the flesh is flesh; and that which is born of the Spirit is spirit.","<font color=""red""> That which is born of the flesh is flesh; and that which is born of the Spirit is spirit.</font> ",""
775,12,0,"Marvel not that I said unto thee, Ye must be born again.","<font color=""red""> Marvel not that I said unto thee, Ye must be born again.</font> ",""
776,33,0,"The wind bloweth where it listeth, and thou hearest the sound thereof, but canst not tell whence it cometh, and whither it goeth: so is every one that is born of the Spirit.","<font color=""red""> The wind bloweth where it listeth, and thou hearest the sound thereof, but canst not tell whence it cometh, and whither it goeth: so is every one that is born of the Spirit.</font> ",""
777,11,0,"Nicodemus answered and said unto him, How can these things be?","Nicodemus answered and said unto him, How can these things be?",""
778,17,0,"Jesus answered and said unto him, Art thou a master of Israel, and knowest not these things?","Jesus answered and said unto him, <font color=""red""> Art thou a master of Israel, and knowest not these things?</font> ",""
779,24,0,"Verily, verily, I say unto thee, We speak that we do know, and testify that we have seen; and ye receive not our witness.","<font color=""red""> Verily, verily, I say unto thee, We speak that we do know, and testify that we have seen; and ye receive not our witness.</font> ",""
780,22,0,"If I have told you earthly things, and ye believe not, how shall ye believe, if I tell you of heavenly things?","<font color=""red""> If I have told you earthly things, and ye believe not, how shall ye believe, if I tell you <i>of</i> heavenly things?</font> ",""
781,24,0,"And no man hath ascended up to heaven, but he that came down from heaven, even the Son of man which is in heaven.","<font color=""red""> And no man hath ascended up to heaven, but he that came down from heaven, <i>even</i> the Son of man which is in heaven.</font> ",""
782,20,1,"And as Moses lifted up the serpent in the wilderness, even so must the Son of man be lifted up:","¶<font color=""red""> And as Moses lifted up the serpent in the wilderness, even so must the Son of man be lifted up:</font> ",""
783,12,0,"That whosoever believeth in him should not perish, but have eternal life.","<font color=""red""> That whosoever believeth in him should not perish, but have eternal life.</font> ",""
784,25,1,"For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life.","¶<font color=""red""> For God so loved the world, that he gave his only begotten Son, that whosoever believeth in him should not perish, but have everlasting life.</font> ",""
785,22,0,"For God sent not his Son into the world to condemn the world; but that the world through him might be saved.","<font color=""red""> For God sent not his Son into the world to condemn the world; but that the world through him might be saved.</font> ",""
786,31,1,"He that believeth on him is not condemned: but he that believeth not is condemned already, because he hath not believed in the name of the only begotten Son of God.","¶<font color=""red""> He that believeth on him is not condemned: but he that believeth not is condemned already, because he hath not believed in the name of the only begotten Son of God.</font> ",""
787,24,0,"And this is the condemnation, that light is come into the world, and men loved darkness rather than light, because their deeds were evil.","<font color=""red""> And this is the condemnation, that light is come into the world, and men loved darkness rather than light, because their deeds were evil.</font> ",""
788,20,0,"For every one that doeth evil hateth the light, neither cometh to the light, lest his deeds should be reproved.","<font color=""red""> For every one that doeth evil hateth the light, neither cometh to the light, lest his deeds should be reproved.</font> ",""
789,22,0,"But he that doeth truth cometh to the light, that his deeds may be made manifest, that they are wrought in God.","<font color=""red""> But he that doeth truth cometh to the light, that his deeds may be made manifest, that they are wrought in God.</font> ",""
790,21,1,"After these things came Jesus and his disciples into the land of Judaea; and there he tarried with them, and baptized.","¶After these things came Jesus and his disciples into the land of Judæa; and there he tarried with them, and baptized.",""
791,22,1,"And John also was baptizing in Aenon near to Salim, because there was much water there: and they came, and were baptized.","¶And John also was baptizing in Ænon near to Salim, because there was much water there: and they came, and were baptized.",""
792,8,0,"For John was not yet cast into prison.","For John was not yet cast into prison.",""
793,15,1,"Then there arose a question between some of John's disciples and the Jews about purifying.","¶Then there arose a question between <i>some</i> of John's disciples and the Jews about purifying.",""
794,32,0,"And they came unto John, and said unto him, Rabbi, he that was with thee beyond Jordan, to whom thou barest witness, behold, the same baptizeth, and all men come to him.","And they came unto John, and said unto him, Rabbi, he that was with thee beyond Jordan, to whom thou barest witness, behold, the same baptizeth, and all <i>men</i> come to him.",""
795,16,0,"John answered and said, A man can receive nothing, except it be given him from heaven.","John answered and said, A man can receive nothing, except it be given him from heaven.",""
796,20,0,"Ye yourselves bear me witness, that I said, I am not the Christ, but that I am sent before him.","Ye yourselves bear me witness, that I said, I am not the Christ, but that I am sent before him.",""
797,32,0,"He that hath the bride is the bridegroom: but the friend of the bridegroom, which standeth and heareth him, rejoiceth greatly because of the bridegroom's voice: this my joy therefore is fulfilled.","He that hath the bride is the bridegroom: but the friend of the bridegroom, which standeth and heareth him, rejoiceth greatly because of the bridegroom's voice: this my joy therefore is fulfilled.",""
798,7,0,"He must increase, but I must decrease.","He must increase, but I <i>must</i> decrease.",""
799,29,0,"He that cometh from above is above all: he that is of the earth is earthly, and speaketh of the earth: he that cometh from heaven is above all.","He that cometh from above is above all: he that is of the earth is earthly, and speaketh of the earth: he that cometh from heaven is above all.",""
800,16,0,"And what he hath seen and heard, that he testifieth; and no man receiveth his testimony.","And what he hath seen and heard, that he testifieth; and no man receiveth his testimony.",""
801,15,0,"He that hath received his testimony hath set to his seal that God is true.","He that hath received his testimony hath set to his seal that God is true.",""
802,21,0,"For he whom God hath sent speaketh the words of God: for God giveth not the Spirit by measure unto him. ","For he whom God hath sent speaketh the words of God: for God giveth not the Spirit by measure <i>unto him</i>. ",""
803,13,0,"The Father loveth the Son, and hath given all things into his hand.","The Father loveth the Son, and hath given all things into his hand.",""
804,28,0,"He that believeth on the Son hath everlasting life: and he that believeth not the Son shall not see life; but the wrath of God abideth on him.","He that believeth on the Son hath everlasting life: and he that believeth not the Son shall not see life; but the wrath of God abideth on him.",""
1025,19,0,"When therefore the Lord knew how the Pharisees had heard that Jesus made and baptized more disciples than John,","When therefore the Lord knew how the Pharisees had heard that Jesus made and baptized more disciples than John,",""
1026,8,0,"(Though Jesus himself baptized not, but his disciples,)","(Though Jesus himself baptized not, but his disciples,)",""
1027,8,0,"He left Judaea, and departed again into Galilee.","He left Judæa, and departed again into Galilee.",""
1028,7,0,"And he must needs go through Samaria.","And he must needs go through Samaria.",""
1029,25,0,"Then cometh he to a city of Samaria, which is called Sychar, near to the parcel of ground that Jacob gave to his son Joseph.","Then cometh he to a city of Samaria, which is called Sychar, near to the parcel of ground that Jacob gave to his son Joseph.",""
1030,24,0,"Now Jacob's well was there. Jesus therefore, being wearied with his journey, sat thus on the well: and it was about the sixth hour.","Now Jacob's well was there. Jesus therefore, being wearied with <i>his</i> journey, sat thus on the well: <i>and</i> it was about the sixth hour.",""
1031,17,0,"There cometh a woman of Samaria to draw water: Jesus saith unto her, Give me to drink.","There cometh a woman of Samaria to draw water: Jesus saith unto her, <font color=""red""> Give me to drink.</font> ",""
1032,12,0,"(For his disciples were gone away unto the city to buy meat.)","(For his disciples were gone away unto the city to buy meat.)",""
1033,35,0,"Then saith the woman of Samaria unto him, How is it that thou, being a Jew, askest drink of me, which am a woman of Samaria? for the Jews have no dealings with the Samaritans.","Then saith the woman of Samaria unto him, How is it that thou, being a Jew, askest drink of me, which am a woman of Samaria? for the Jews have no dealings with the Samaritans.",""
1034,39,0,"Jesus answered and said unto her, If thou knewest the gift of God, and who it is that saith to thee, Give me to drink; thou wouldest have asked of him, and he would have given thee living water.","Jesus answered and said unto her, <font color=""red""> If thou knewest the gift of God, and who it is that saith to thee, Give me to drink; thou wouldest have asked of him, and he would have given thee living water.</font> ",""
1035,25,0,"The woman saith unto him, Sir, thou hast nothing to draw with, and the well is deep: from whence then hast thou that living water?","The woman saith unto him, Sir, thou hast nothing to draw with, and the well is deep: from whence then hast thou that living water?",""
1036,22,0,"Art thou greater than our father Jacob, which gave us the well, and drank thereof himself, and his children, and his cattle?","Art thou greater than our father Jacob, which gave us the well, and drank thereof himself, and his children, and his cattle?",""
1037,14,0,"Jesus answered and said unto her, Whosoever drinketh of this water shall thirst again:","Jesus answered and said unto her, <font color=""red""> Whosoever drinketh of this water shall thirst again:</font> ",""
1038,35,0,"But whosoever drinketh of the water that I shall give him shall never thirst; but the water that I shall give him shall be in him a well of water springing up into everlasting life.","<font color=""red""> But whosoever drinketh of the water that I shall give him shall never thirst; but the water that I shall give him shall be in him a well of water springing up into everlasting life.</font> ",""
1039,19,0,"The woman saith unto him, Sir, give me this water, that I thirst not, neither come hither to draw.","The woman saith unto him, Sir, give me this water, that I thirst not, neither come hither to draw.",""
1040,11,0,"Jesus saith unto her, Go, call thy husband, and come hither.","Jesus saith unto her, <font color=""red""> Go, call thy husband, and come hither.</font> ",""
1041,21,0,"The woman answered and said, I have no husband. Jesus said unto her, Thou hast well said, I have no husband:","The woman answered and said, I have no husband. Jesus said unto her, <font color=""red""> Thou hast well said, I have no husband:</font> ",""
1042,21,0,"For thou hast had five husbands; and he whom thou now hast is not thy husband: in that saidst thou truly.","<font color=""red""> For thou hast had five husbands; and he whom thou now hast is not thy husband: in that saidst thou truly.</font> ",""
1043,13,0,"The woman saith unto him, Sir, I perceive that thou art a prophet.","The woman saith unto him, Sir, I perceive that thou art a prophet.",""
1044,20,0,"Our fathers worshipped in this mountain; and ye say, that in Jerusalem is the place where men ought to worship.","Our fathers worshipped in this mountain; and ye say, that in Jerusalem is the place where men ought to worship.",""
1045,24,0,"Jesus saith unto her, Woman, believe me, the hour cometh, when ye shall neither in this mountain, nor yet at Jerusalem, worship the Father.","Jesus saith unto her, <font color=""red""> Woman, believe me, the hour cometh, when ye shall neither in this mountain, nor yet at Jerusalem, worship the Father.</font> ",""
1046,17,0,"Ye worship ye know not what: we know what we worship: for salvation is of the Jews.","<font color=""red""> Ye worship ye know not what: we know what we worship: for salvation is of the Jews.</font> ",""
1047,28,0,"But the hour cometh, and now is, when the true worshippers shall worship the Father in spirit and in truth: for the Father seeketh such to worship him.","<font color=""red""> But the hour cometh, and now is, when the true worshippers shall worship the Father in spirit and in truth: for the Father seeketh such to worship him.</font> ",""
1048,17,0,"God is a Spirit: and they that worship him must worship him in spirit and in truth.","<font color=""red""> God <i>is</i> a Spirit: and they that worship him must worship <i>him</i> in spirit and in truth.</font> ",""
1049,24,0,"The woman saith unto him, I know that Messias cometh, which is called Christ: when he is come, he will tell us all things.","The woman saith unto him, I know that Messias cometh, which is called Christ: when he is come, he will tell us all things.",""
1050,11,0,"Jesus saith unto her, I that speak unto thee am he.","Jesus saith unto her, <font color=""red""> I that speak unto thee am <i>he.</i></font> ",""
1051,27,1,"And upon this came his disciples, and marvelled that he talked with the woman: yet no man said, What seekest thou? or, Why talkest thou with her?","¶And upon this came his disciples, and marvelled that he talked with the woman: yet no man said, What seekest thou? or, Why talkest thou with her?",""
1052,18,0,"The woman then left her waterpot, and went her way into the city, and saith to the men,","The woman then left her waterpot, and went her way into the city, and saith to the men,",""
1053,18,0,"Come, see a man, which told me all things that ever I did: is not this the Christ?","Come, see a man, which told me all things that ever I did: is not this the Christ?",""
1054,11,0,"Then they went out of the city, and came unto him.","Then they went out of the city, and came unto him.",""
1055,11,1,"In the mean while his disciples prayed him, saying, Master, eat.","¶In the mean while his disciples prayed him, saying, Master, eat.",""
1056,15,0,"But he said unto them, I have meat to eat that ye know not of.","But he said unto them, <font color=""red""> I have meat to eat that ye know not of.</font> ",""
1057,15,0,"Therefore said the disciples one to another, Hath any man brought him ought to eat?","Therefore said the disciples one to another, Hath any man brought him <i>ought</i> to eat?",""
1058,21,0,"Jesus saith unto them, My meat is to do the will of him that sent me, and to finish his work.","Jesus saith unto them, <font color=""red""> My meat is to do the will of him that sent me, and to finish his work.</font> ",""
1059,33,0,"Say not ye, There are yet four months, and then cometh harvest? behold, I say unto you, Lift up your eyes, and look on the fields; for they are white already to harvest.","<font color=""red""> Say not ye, There are yet four months, and <i>then</i> cometh harvest? behold, I say unto you, Lift up your eyes, and look on the fields; for they are white already to harvest.</font> ",""
1060,24,0,"And he that reapeth receiveth wages, and gathereth fruit unto life eternal: that both he that soweth and he that reapeth may rejoice together.","<font color=""red""> And he that reapeth receiveth wages, and gathereth fruit unto life eternal: that both he that soweth and he that reapeth may rejoice together.</font> ",""
1061,11,0,"And herein is that saying true, One soweth, and another reapeth.","<font color=""red""> And herein is that saying true, One soweth, and another reapeth.</font> ",""
1062,21,0,"I sent you to reap that whereon ye bestowed no labour: other men laboured, and ye are entered into their labours.","<font color=""red""> I sent you to reap that whereon ye bestowed no labour: other men laboured, and ye are entered into their labours.</font> ",""
1063,27,1,"And many of the Samaritans of that city believed on him for the saying of the woman, which testified, He told me all that ever I did.","¶And many of the Samaritans of that city believed on him for the saying of the woman, which testified, He told me all that ever I did.",""
1064,23,0,"So when the Samaritans were come unto him, they besought him that he would tarry with them: and he abode there two days.","So when the Samaritans were come unto him, they besought him that he would tarry with them: and he abode there two days.",""
1065,9,0,"And many more believed because of his own word;","And many more believed because of his own word;",""
1066,32,0,"And said unto the woman, Now we believe, not because of thy saying: for we have heard him ourselves, and know that this is indeed the Christ, the Saviour of the world.","And said unto the woman, Now we believe, not because of thy saying: for we have heard <i>him</i> ourselves, and know that this is indeed the Christ, the Saviour of the world.",""
1067,11,1,"Now after two days he departed thence, and went into Galilee.","¶Now after two days he departed thence, and went into Galilee.",""
1068,14,0,"For Jesus himself testified, that a prophet hath no honour in his own country.","For Jesus himself testified, that a prophet hath no honour in his own country.",""
1069,31,0,"Then when he was come into Galilee, the Galilaeans received him, having seen all the things that he did at Jerusalem at the feast: for they also went unto the feast.","Then when he was come into Galilee, the Galilæans received him, having seen all the things that he did at Jerusalem at the feast: for they also went unto the feast.",""
1070,26,0,"So Jesus came again into Cana of Galilee, where he made the water wine. And there was a certain nobleman, whose son was sick at Capernaum.","So Jesus came again into Cana of Galilee, where he made the water wine. And there was a certain nobleman, whose son was sick at Capernaum.",""
1071,36,0,"When he heard that Jesus was come out of Judaea into Galilee, he went unto him, and besought him that he would come down, and heal his son: for he was at the point of death.","When he heard that Jesus was come out of Judæa into Galilee, he went unto him, and besought him that he would come down, and heal his son: for he was at the point of death.",""
1072,15,0,"Then said Jesus unto him, Except ye see signs and wonders, ye will not believe.","Then said Jesus unto him, <font color=""red""> Except ye see signs and wonders, ye will not believe.</font> ",""
